Order Date,Region,Category,Sales,Profit
25-06-2015,Central,Furniture,75.384,-20.7306
25-06-2015,Central,Office Supplies,4.608,1.6704
20-09-2015,East,Office Supplies,37.68,16.956
10-07-2017,South,Office Supplies,41.91,10.8966
30-06-2017,West,Furniture,435.999,5.1294
21-08-2017,West,Furniture,388.704,38.8704
21-08-2017,West,Office Supplies,572.58,34.3548
21-08-2017,West,Technology,33.18,11.613
11-03-2017,East,Technology,63.88,24.9132
11-03-2017,East,Furniture,26.72,11.7568
15-09-2017,West,Office Supplies,295.056,106.9578
20-09-2016,East,Office Supplies,393.25,129.7725
15-12-2016,East,Office Supplies,2.214,-1.476
03-11-2017,South,Office Supplies,16.272,5.2884
03-07-2016,East,Office Supplies,706.86,197.9208
26-09-2014,East,Office Supplies,5.97,-4.577
26-09-2014,East,Furniture,21.184,4.7664
26-09-2014,East,Office Supplies,41.376,3.1032
14-07-2014,East,Office Supplies,17.94,4.485
28-09-2017,East,Office Supplies,2.655,-1.8585
28-08-2015,West,Office Supplies,892.35,267.705
28-08-2015,West,Furniture,307.666,28.9568
28-08-2015,West,Office Supplies,728.82,29.1528
28-08-2015,West,Office Supplies,41.36,13.959
28-08-2015,West,Technology,43.176,15.1116
28-08-2015,West,Furniture,4.16,1.7472
20-09-2015,East,Office Supplies,61.4,28.858
20-09-2015,East,Office Supplies,24.448,8.8624
07-11-2016,East,Technology,263.96,71.2692
07-11-2016,East,Technology,359.97,100.7916
07-11-2016,East,Office Supplies,12.96,6.2208
07-11-2016,East,Office Supplies,116.82,5.841
07-11-2016,East,Office Supplies,276.784,89.9548
20-10-2015,West,Technology,239.97,86.3892
20-10-2015,West,Furniture,16.02,6.0876
01-01-2017,Central,Office Supplies,454.56,-107.958
01-01-2017,Central,Furniture,141.42,-187.3815
01-01-2017,Central,Furniture,310.744,-26.6352
01-01-2017,Central,Office Supplies,12.736,2.2288
01-01-2017,Central,Office Supplies,6.47,-9.705
01-01-2017,Central,Office Supplies,13.748,-22.6842
01-01-2017,Central,Office Supplies,15.224,-38.8212
23-06-2015,South,Furniture,27.42,9.3228
23-06-2015,South,Office Supplies,165.98,74.691
23-06-2015,South,Technology,75,18
22-11-2016,East,Office Supplies,134.272,46.9952
26-10-2015,West,Office Supplies,146.544,47.6268
26-10-2015,West,Office Supplies,131.904,47.8152
26-10-2015,West,Office Supplies,203.88,20.388
26-10-2015,West,Office Supplies,14.301,-10.4874
26-10-2015,West,Office Supplies,718.64,-161.694
20-10-2016,South,Furniture,61.1,18.33
28-04-2017,South,Office Supplies,28.08,5.265
29-09-2016,West,Office Supplies,10.496,1.1808
10-07-2015,West,Office Supplies,39.92,12.974
07-08-2015,East,Office Supplies,77.58,20.1708
07-12-2014,West,Office Supplies,269.36,70.0336
10-12-2015,West,Office Supplies,5.76,2.8224
08-11-2017,East,Office Supplies,109.9,32.97
27-07-2017,West,Furniture,23.88,10.5072
27-07-2017,West,Office Supplies,26.2,12.052
27-07-2017,West,Office Supplies,12.96,6.2208
27-07-2017,West,Technology,234.95,32.893
28-12-2017,West,Office Supplies,118.25,34.2925
28-12-2017,West,Office Supplies,4.28,1.926
10-03-2016,West,Technology,26.85,5.1015
10-03-2016,West,Technology,3357.6,377.73
22-05-2015,West,Office Supplies,8.26,3.7996
22-05-2015,West,Technology,2973.32,334.4985
22-05-2015,West,Office Supplies,104.79,29.3412
22-05-2015,West,Technology,775.728,58.1796
17-02-2017,Central,Furniture,89.0664,-17.0274
17-02-2017,Central,Office Supplies,175.44,52.632
17-02-2017,Central,Technology,438.336,-87.6672
08-12-2017,East,Furniture,215.544,-58.5048
18-11-2017,Central,Office Supplies,55.584,20.844
18-11-2017,Central,Furniture,127.386,-25.4772
01-12-2016,Central,Furniture,248.43,-17.745
01-12-2016,Central,Office Supplies,11.648,-30.8672
01-12-2016,Central,Furniture,85.246,-1.2178
03-10-2017,Central,Office Supplies,20.64,2.322
29-08-2017,West,Furniture,148.02,41.4456
24-11-2017,Central,Office Supplies,33.29,7.9896
30-06-2017,West,Office Supplies,204.95,100.4255
22-07-2017,Central,Furniture,526.344,-75.192
11-11-2016,West,Furniture,41.96,10.9096
11-11-2016,West,Furniture,451.152,0
11-11-2016,West,Office Supplies,31.504,11.0264
09-12-2014,East,Office Supplies,30.672,9.585
09-12-2014,East,Technology,1079.976,125.9972
07-09-2017,West,Furniture,161.568,-28.2744
06-02-2015,Central,Office Supplies,2.934,-4.9878
06-02-2015,Central,Technology,18.528,4.4004
06-02-2015,Central,Office Supplies,670.752,-125.766
26-08-2017,Central,Furniture,64.96,-43.848
20-07-2014,West,Technology,41.94,15.0984
20-07-2014,West,Office Supplies,11.96,5.8604
20-07-2014,West,Office Supplies,13.12,3.8048
20-07-2014,West,Office Supplies,535.41,160.623
08-10-2015,Central,Furniture,72.78,-70.9605
16-02-2015,West,Office Supplies,36.84,17.3148
16-02-2015,West,Office Supplies,87.71,41.2237
12-08-2016,South,Furniture,562.2925,-255.5875
09-11-2014,East,Furniture,56.52,21.4776
18-07-2016,East,Office Supplies,11.264,1.2672
18-07-2016,East,Office Supplies,284.08,24.857
18-07-2016,East,Office Supplies,18.496,6.7048
05-02-2016,West,Office Supplies,14.73,7.2177
05-02-2016,West,Office Supplies,186.54,50.3658
05-02-2016,West,Furniture,557.728,6.9716
05-02-2016,West,Technology,159.968,-31.9936
20-06-2014,Central,Office Supplies,471.9,155.727
20-06-2014,Central,Office Supplies,3.52,1.6896
09-06-2017,South,Office Supplies,49.12,23.0864
27-12-2016,West,Office Supplies,20.16,9.8784
26-01-2014,Central,Office Supplies,10.68,5.0196
26-01-2014,Central,Furniture,141.96,39.7488
23-03-2017,West,Office Supplies,32.48,4.872
23-03-2017,West,Office Supplies,20.04,9.6192
23-03-2017,West,Technology,13999.96,6719.9808
20-03-2017,East,Technology,238,38.08
20-03-2017,East,Office Supplies,61.96,27.882
04-10-2016,East,Furniture,239.372,-23.9372
18-11-2016,West,Technology,595,95.2
26-12-2017,Central,Office Supplies,16.032,5.6112
09-03-2016,East,Technology,199.75,87.89
16-02-2016,East,Furniture,227.96,36.4736
28-09-2015,East,Office Supplies,293.52,76.3152
28-09-2015,East,Technology,307.98,89.3142
02-11-2015,West,Furniture,96.96,33.936
02-11-2015,West,Office Supplies,117.488,41.1208
02-11-2015,West,Office Supplies,11.952,4.1832
02-11-2015,West,Furniture,512.499,-30.147
31-07-2016,West,Furniture,863.128,-32.3673
06-11-2017,West,Furniture,2036.86,366.6348
06-11-2017,West,Furniture,449.568,-73.0548
06-11-2017,West,Technology,108.96,32.688
14-02-2016,South,Office Supplies,264.18,68.6868
09-07-2014,West,Office Supplies,2.88,1.4112
09-07-2014,West,Office Supplies,41.904,14.1426
09-07-2014,West,Office Supplies,23.92,4.0664
30-01-2016,Central,Office Supplies,156.512,52.8228
22-09-2016,East,Office Supplies,128.34,37.2186
22-12-2017,West,Technology,474.95,142.485
02-09-2016,West,Technology,999.98,449.991
02-08-2015,West,Furniture,277.5,-188.7
21-11-2015,East,Furniture,1252.704,-480.2032
21-11-2015,East,Technology,110.97,-24.0435
18-05-2017,Central,Furniture,22.608,-10.1736
18-05-2017,Central,Furniture,1.892,-0.9933
23-07-2017,Central,Office Supplies,63.312,20.5764
13-09-2015,Central,Office Supplies,7.824,2.934
13-09-2015,Central,Furniture,170.072,-12.148
10-12-2016,East,Office Supplies,62.82,29.5254
02-10-2015,East,Office Supplies,19.44,9.3312
02-10-2015,East,Office Supplies,7.38,3.6162
17-11-2017,East,Office Supplies,38.88,18.6624
17-11-2017,East,Furniture,187.76,76.9816
30-11-2015,South,Office Supplies,6.048,-4.2336
30-11-2015,South,Office Supplies,98.352,9.8352
30-11-2015,South,Furniture,335.744,25.1808
06-12-2015,West,Office Supplies,8.96,4.3904
05-09-2017,South,Technology,89.568,-1.1196
05-09-2017,South,Office Supplies,71.96,7.196
05-09-2017,South,Office Supplies,15.552,5.4432
24-04-2017,Central,Office Supplies,10.43,-18.2525
24-04-2017,Central,Office Supplies,72.784,-18.196
08-11-2015,East,Office Supplies,67.15,16.7875
08-11-2015,East,Technology,549.98,142.9948
08-11-2015,East,Furniture,11.82,4.728
08-11-2015,East,Technology,4643.8,2229.024
08-11-2015,East,Furniture,577.764,115.5528
26-04-2015,South,Furniture,191.5155,-76.6062
26-04-2015,South,Office Supplies,2.624,0.4264
20-09-2015,South,Office Supplies,1369.764,-913.176
20-09-2015,South,Office Supplies,294.368,-58.8736
07-09-2017,South,Office Supplies,81.568,7.1372
07-11-2016,Central,Furniture,44.46,-17.784
07-11-2016,Central,Office Supplies,314.088,19.6305
25-09-2015,South,Office Supplies,6.336,-4.6464
25-09-2015,South,Office Supplies,10.48,3.799
25-09-2015,South,Office Supplies,2.469,-1.8106
25-09-2015,South,Office Supplies,3.264,-2.2848
03-10-2014,Central,Office Supplies,4.344,0.8688
03-10-2014,Central,Furniture,31.776,-19.0656
03-10-2014,Central,Office Supplies,4.928,1.7248
03-10-2014,Central,Office Supplies,1.788,-3.0396
03-10-2014,Central,Office Supplies,15.072,-3.768
18-02-2014,Central,Office Supplies,12.624,-2.5248
12-06-2016,West,Office Supplies,185.88,83.646
12-06-2016,West,Office Supplies,12.96,6.2208
01-11-2017,East,Office Supplies,189.7,91.056
01-11-2017,East,Office Supplies,40.99,20.0851
04-04-2016,East,Furniture,82.64,7.4376
04-04-2016,East,Office Supplies,31.02,8.0652
04-04-2016,East,Technology,89.97,37.7874
30-06-2016,South,Office Supplies,35.97,9.7119
30-06-2016,South,Furniture,1266.86,291.3778
22-09-2014,West,Office Supplies,169.45,42.3625
22-09-2014,West,Office Supplies,40.68,0.4068
01-05-2017,South,Office Supplies,3.328,0.416
01-05-2017,South,Furniture,933.262,-458.1468
01-05-2017,South,Furniture,2803.92,0
20-10-2017,South,Office Supplies,4.768,-0.7748
20-10-2017,South,Office Supplies,6.672,2.502
20-10-2017,South,Office Supplies,4.448,1.112
20-10-2017,South,Furniture,43.936,6.0412
01-09-2014,East,Office Supplies,23.744,8.3104
01-09-2014,East,Technology,357,57.12
12-08-2014,West,Technology,806.336,50.396
12-08-2014,West,Furniture,85.44,31.6128
19-08-2014,South,Office Supplies,344.91,10.3473
10-05-2015,Central,Office Supplies,70.97,-191.619
10-05-2015,Central,Office Supplies,36.784,3.6784
10-05-2016,East,Technology,743.988,-123.998
05-03-2015,Central,Office Supplies,11.212,-16.818
05-03-2015,Central,Furniture,4.712,-1.8848
05-03-2015,Central,Office Supplies,180.98,-470.548
05-03-2015,Central,Office Supplies,60.416,6.0416
12-08-2017,West,Technology,299.99,89.997
12-08-2017,West,Office Supplies,192.16,92.2368
12-08-2017,West,Technology,242.624,27.2952
12-08-2017,West,Office Supplies,46.74,11.685
12-08-2017,West,Technology,174.95,12.2465
12-08-2017,West,Office Supplies,100.704,37.764
26-06-2016,Central,Office Supplies,368.91,180.7659
26-06-2016,Central,Office Supplies,8.02,3.7694
26-06-2016,Central,Office Supplies,171.04,44.4704
15-12-2016,South,Office Supplies,19.44,9.3312
13-09-2015,South,Office Supplies,13.092,-10.0372
30-12-2014,East,Office Supplies,122.94,30.735
30-12-2014,East,Office Supplies,35.448,12.8499
29-04-2014,East,Technology,19.98,5.1948
30-01-2017,Central,Furniture,69.375,-47.175
30-01-2017,Central,Office Supplies,31.68,2.772
30-01-2017,Central,Technology,2003.168,250.396
30-01-2017,Central,Office Supplies,9.344,3.1536
25-12-2016,East,Furniture,2563.056,313.2624
20-10-2016,West,Furniture,387.136,4.8392
13-06-2015,East,Office Supplies,3.424,0.2996
30-06-2017,East,Office Supplies,1085.42,282.2092
26-06-2015,East,Office Supplies,43.056,15.6078
21-02-2016,South,Office Supplies,3.762,-2.7588
21-02-2016,South,Office Supplies,34.86,-26.726
21-02-2016,South,Office Supplies,432.456,32.4342
22-04-2017,South,Office Supplies,675.06,87.7578
09-05-2017,South,Office Supplies,65.232,22.0158
09-05-2017,South,Furniture,207,25.875
21-12-2015,Central,Technology,600.53,137.264
21-12-2015,Central,Office Supplies,59.904,14.2272
21-12-2015,Central,Technology,637.44,135.456
21-12-2015,Central,Furniture,51.756,-33.6414
12-08-2014,South,Office Supplies,31.104,10.8864
12-08-2014,South,Office Supplies,47.96,4.1965
12-08-2014,South,Technology,158.928,41.7186
12-08-2014,South,Office Supplies,211.248,15.8436
12-08-2014,South,Office Supplies,5.552,-1.041
12-08-2014,South,Office Supplies,2.952,0.9963
11-12-2015,East,Office Supplies,10.332,-7.5768
03-11-2017,West,Office Supplies,18.368,5.9696
13-03-2017,East,Technology,299.9,74.975
30-05-2016,South,Office Supplies,26.55,12.744
30-05-2016,South,Technology,111.98,26.8752
05-07-2015,South,Furniture,4.928,0.7392
05-07-2015,South,Office Supplies,11.784,4.2717
11-03-2014,West,Office Supplies,7.98,2.0748
20-04-2015,Central,Office Supplies,180.96,81.432
26-07-2017,West,Technology,1649.95,659.98
26-07-2017,West,Furniture,362.352,45.294
31-10-2014,West,Technology,73.584,8.2782
03-11-2017,West,Furniture,486.368,36.4776
11-08-2016,Central,Office Supplies,32.4,15.552
11-08-2016,Central,Office Supplies,41.86,19.2556
11-08-2016,Central,Office Supplies,77.56,35.6776
25-07-2016,West,Office Supplies,37.17,11.151
01-03-2014,Central,Office Supplies,137.352,8.5845
01-03-2014,Central,Furniture,376.509,-43.0296
26-01-2017,South,Furniture,62.72,24.4608
26-01-2017,South,Technology,2939.93,764.3818
12-07-2014,Central,Furniture,512.358,-14.6388
12-07-2014,Central,Office Supplies,3.488,0.5668
12-07-2014,Central,Office Supplies,22.288,3.9004
12-07-2014,Central,Office Supplies,16.032,5.6112
11-04-2017,South,Office Supplies,1.752,0.1533
11-04-2017,South,Office Supplies,20.992,2.3616
13-11-2017,East,Office Supplies,11.21,3.363
05-12-2015,Central,Office Supplies,45.04,4.504
26-09-2016,Central,Office Supplies,15.624,-24.9984
19-11-2016,East,Office Supplies,8.74,2.2724
19-11-2016,East,Office Supplies,44.75,20.585
08-09-2017,South,Office Supplies,61.68,5.397
08-09-2017,South,Technology,158.376,13.8579
21-07-2017,Central,Office Supplies,2.864,-4.5824
21-07-2017,Central,Office Supplies,94.192,-164.836
06-10-2017,East,Office Supplies,143.7,68.976
06-10-2017,East,Office Supplies,6.48,3.1104
07-11-2017,East,Technology,7.88,2.5216
09-03-2016,East,Office Supplies,11.21,3.363
09-03-2016,East,Furniture,354.9,88.725
09-03-2016,East,Office Supplies,17.94,8.7906
09-03-2016,East,Office Supplies,51.8,23.31
13-05-2017,East,Office Supplies,299.52,149.76
02-07-2016,South,Office Supplies,7.7,3.157
27-12-2014,South,Office Supplies,23.92,11.7208
27-12-2014,South,Technology,498,184.26
13-04-2017,West,Furniture,436.704,-38.2116
14-11-2014,South,Office Supplies,32.4,15.552
11-06-2017,West,Office Supplies,61.44,16.5888
25-11-2016,South,Office Supplies,73.36,19.8072
21-03-2014,South,Office Supplies,59.2,22.2
21-03-2014,South,Furniture,32.952,6.5904
21-03-2014,South,Furniture,218.376,-10.9188
30-04-2015,East,Furniture,31.4,13.188
30-04-2015,East,Furniture,9.48,3.792
30-04-2015,East,Technology,209.5,58.66
30-04-2015,East,Furniture,24.3,10.449
30-04-2015,East,Office Supplies,6.48,3.1104
03-05-2017,East,Furniture,32.448,7.3008
03-05-2017,East,Office Supplies,26.388,-17.592
03-05-2017,East,Furniture,373.47,-112.041
03-05-2017,East,Office Supplies,64.2,-44.94
03-05-2017,East,Office Supplies,8,2.8
26-08-2016,South,Furniture,186.54,41.0388
11-04-2014,West,Office Supplies,87.08,24.3824
11-04-2014,West,Technology,105.584,9.2386
11-04-2014,West,Technology,217.44,91.3248
02-01-2017,Central,Office Supplies,31.744,3.968
02-01-2017,Central,Office Supplies,5.432,-13.58
02-01-2017,Central,Furniture,913.43,-169.637
02-01-2017,Central,Office Supplies,372.144,27.9108
28-04-2017,South,Technology,751.984,84.5982
30-01-2017,West,Technology,604.768,60.4768
07-09-2014,West,Office Supplies,27.36,7.3872
07-09-2014,West,Office Supplies,20.56,9.6632
07-09-2014,West,Office Supplies,83.92,31.47
11-06-2016,West,Furniture,902.712,33.8517
17-10-2016,West,Furniture,120.666,21.294
27-12-2014,Central,Office Supplies,4.984,-8.4728
24-11-2016,West,Furniture,82.26,33.7266
10-11-2016,West,Office Supplies,29.74,4.461
05-01-2015,West,Office Supplies,87.36,23.5872
05-01-2015,West,Office Supplies,56.16,17.55
21-03-2017,South,Office Supplies,64.384,8.048
12-11-2015,Central,Office Supplies,64.784,-14.5764
12-11-2015,Central,Office Supplies,15.552,5.6376
12-11-2015,Central,Office Supplies,223.888,69.965
09-09-2014,Central,Office Supplies,10.896,3.405
17-03-2016,West,Technology,84.784,-20.1362
08-02-2016,Central,Furniture,241.5,0
26-11-2016,East,Technology,59.97,14.9925
26-11-2016,East,Office Supplies,13.36,6.4128
04-09-2017,West,Office Supplies,11.808,4.1328
28-05-2015,East,Office Supplies,16.24,2.436
28-05-2015,East,Office Supplies,77.55,21.714
01-11-2014,East,Office Supplies,76.12,22.0748
27-12-2016,East,Office Supplies,17.184,6.2292
04-12-2017,West,Office Supplies,11.76,5.7624
23-12-2017,East,Furniture,27.46,9.8856
01-12-2016,East,Technology,137.94,35.8644
01-12-2016,East,Furniture,111.15,48.906
01-12-2016,East,Office Supplies,901.95,297.6435
01-12-2016,East,Furniture,366.009,-47.0583
30-06-2014,South,Office Supplies,310.688,108.7408
03-09-2014,Central,Office Supplies,7.68,-11.52
02-11-2017,East,Furniture,155.372,-35.5136
13-04-2015,West,Office Supplies,10.744,0.8058
05-12-2015,East,Office Supplies,232.4,78.435
05-12-2015,East,Furniture,164.646,12.8058
05-12-2015,East,Office Supplies,22.68,11.1132
01-02-2016,West,Office Supplies,105.52,48.5392
08-07-2017,East,Furniture,83.92,5.8744
08-07-2017,East,Technology,141.9,58.179
08-07-2017,East,Furniture,39.98,9.1954
08-07-2017,East,Office Supplies,28.91,8.673
08-07-2017,East,Office Supplies,174.95,45.487
11-12-2015,West,Office Supplies,110.528,38.6848
15-11-2016,South,Furniture,630.024,-199.5076
09-05-2016,South,Office Supplies,27.86,9.1938
10-03-2017,Central,Furniture,933.408,-173.3472
17-12-2016,Central,Office Supplies,51.84,18.144
17-12-2016,Central,Technology,165.6,-6.21
06-04-2017,Central,Office Supplies,106.32,49.9704
09-05-2017,West,Office Supplies,147.92,46.225
09-05-2017,West,Office Supplies,104.28,26.07
09-05-2017,West,Furniture,286.85,63.107
09-05-2017,West,Office Supplies,66.96,2.6784
09-05-2017,West,Technology,199.98,87.9912
12-10-2017,East,Technology,45,4.95
12-10-2017,East,Office Supplies,17.9,8.771
12-10-2017,East,Furniture,40.48,17.4064
12-10-2017,East,Furniture,2154.9,129.294
28-08-2016,East,Office Supplies,18.432,-12.288
02-10-2015,West,Office Supplies,10.944,0.9576
23-11-2017,Central,Office Supplies,4.36,0.1744
12-11-2017,West,Technology,62.352,-10.9116
19-12-2016,East,Furniture,303.92,-30.392
30-03-2014,Central,Office Supplies,129.3,6.465
08-11-2017,East,Furniture,274.2,112.422
14-09-2014,Central,Office Supplies,6.048,-1.3608
14-09-2014,Central,Office Supplies,6.848,2.14
14-09-2014,Central,Furniture,9.96,-6.723
14-09-2014,Central,Office Supplies,8.552,-13.6832
20-09-2015,West,Office Supplies,45.584,16.5242
10-12-2015,East,Technology,25.488,4.4604
28-05-2014,West,Office Supplies,136.96,51.36
